No,BlockID,Previous,PH,Volt,Datetime,Hash
335,62c65370552d5,None,7.32057,2.522297,10:30:56 07-07-2022,1364018
336,62c6537c59286,1364018,7.167301,2.549886,10:31:08 07-07-2022,0499121
337,62c653885f7b3,0499121,7.311075,2.524006,10:31:20 07-07-2022,4876654
338,62c6539497daa,4876654,7.222911,2.539876,10:31:32 07-07-2022,6299933
339,62c653bb6a399,None,7.104909,2.561116,10:32:11 07-07-2022,6958407
340,62c653c77e684,6958407,7.206637,2.542805,10:32:23 07-07-2022,8683876
341,62c653ee81411,None,7.298868,2.526204,10:33:02 07-07-2022,4911223
342,62c653fa7b6ea,4911223,7.122542,2.557942,10:33:14 07-07-2022,8089657
343,62c654067f8b6,8089657,7.317857,2.522786,10:33:26 07-07-2022,8589269
344,62c65412841b6,8589269,7.328711,2.520832,10:33:38 07-07-2022,7497677
345,62c6541e89127,7497677,7.141531,2.554524,10:33:50 07-07-2022,3077084
346,62c6542a8e2b7,3077084,7.286661,2.528401,10:34:02 07-07-2022,1558514
347,62c65436989ba,1558514,7.298868,2.526204,10:34:14 07-07-2022,5821985
348,62c6544298b34,5821985,7.217485,2.540853,10:34:26 07-07-2022,4320601
349,62c6544ea2c2c,4320601,7.080495,2.565511,10:34:38 07-07-2022,4004203
350,62c6545aa697e,4004203,7.126611,2.55721,10:34:50 07-07-2022,7037226
351,62c65466acd5f,7037226,7.176795,2.548177,10:35:02 07-07-2022,1666291
352,62c65472aa6fd,1666291,7.283948,2.528889,10:35:14 07-07-2022,3289857
353,62c6547ecc3fb,3289857,7.346343,2.517658,10:35:26 07-07-2022,4581165
354,62c6548ab55ba,4581165,7.195784,2.544759,10:35:38 07-07-2022,7217656
355,62c65496c768d,7217656,7.081852,2.565267,10:35:50 07-07-2022,922538
356,62c654a2be6b8,922538,7.258178,2.533528,10:36:02 07-07-2022,2343242
357,62c654aec2abe,2343242,7.366688,2.513996,10:36:14 07-07-2022,7126756
358,62c654bac8716,7126756,7.095415,2.562825,10:36:26 07-07-2022,543841
359,62c654c6cc8bd,543841,7.392458,2.509357,10:36:38 07-07-2022,083529
360,62c654d2d1d4d,083529,7.240546,2.536702,10:36:50 07-07-2022,08501112
361,62c654dedd1da,08501112,7.091346,2.563558,10:37:02 07-07-2022,7512136
362,62c654eae0025,7512136,7.079139,2.565755,10:37:14 07-07-2022,8208309
363,62c654f6df6c0,8208309,7.182223,2.5472,10:37:26 07-07-2022,2759264
364,62c65502e54c3,2759264,7.349055,2.51717,10:37:38 07-07-2022,9980702
365,62c6550eec86b,9980702,7.42501,2.503498,10:37:50 07-07-2022,5047859
366,62c6551af2405,5047859,7.282592,2.529133,10:38:02 07-07-2022,02118337
367,62c6552706b14,02118337,7.221554,2.54012,10:38:15 07-07-2022,3711978
368,62c655330cdce,3711978,7.057438,2.569661,10:38:27 07-07-2022,2751206
369,62c6553f17af6,2751206,7.298868,2.526204,10:38:39 07-07-2022,2066911
370,62c6554b177d0,2066911,7.317857,2.522786,10:38:51 07-07-2022,95387
371,62c6555741765,95387,7.419585,2.504475,10:39:03 07-07-2022,9402567
372,62c6556325a91,9402567,7.26496,2.532307,10:39:15 07-07-2022,5788712
373,62c6556f1d472,5788712,7.168657,2.549642,10:39:27 07-07-2022,3836242
374,62c6557b27370,3836242,7.20935,2.542317,10:39:39 07-07-2022,2411828
375,62c65587276cd,2411828,7.248684,2.535237,10:39:51 07-07-2022,2719116
376,62c655933e47e,2719116,7.283948,2.528889,10:40:03 07-07-2022,2023908
377,62c6559f3447d,2023908,7.346343,2.517658,10:40:15 07-07-2022,2284638
378,62c655ab4b364,2284638,7.140174,2.554769,10:40:27 07-07-2022,1400304
379,62c655b73982f,1400304,7.30565,2.524983,10:40:39 07-07-2022,5903702
380,62c655c35e802,5903702,7.19443,2.545002,10:40:51 07-07-2022,2089102
381,62c655cf436c8,2089102,7.311075,2.524006,10:41:03 07-07-2022,3610244
382,62c655db48c25,3610244,7.140174,2.554769,10:41:15 07-07-2022,4999637
383,62c655e74dac3,4999637,7.271741,2.531086,10:41:27 07-07-2022,7937618
384,62c655f36297e,7937618,7.220198,2.540364,10:41:39 07-07-2022,680133
385,62c655ff59eae,680133,7.278523,2.529866,10:41:51 07-07-2022,4708987
386,62c6560b5d2ac,4708987,7.229695,2.538655,10:42:03 07-07-2022,5785302
387,62c656176110c,5785302,7.222911,2.539876,10:42:15 07-07-2022,1171864
388,62c6562366a98,1171864,7.336848,2.519367,10:42:27 07-07-2022,5712234
389,62c6562f69f57,5712234,7.114404,2.559407,10:42:39 07-07-2022,2883821
390,62c6563b6eb02,2883821,7.302938,2.525471,10:42:51 07-07-2022,7540301
391,62c6564780528,7540301,7.152381,2.552571,10:43:03 07-07-2022,01812387
392,62c656538512c,01812387,7.316501,2.52303,10:43:15 07-07-2022,3264529
393,62c6565f7d9db,3264529,7.152381,2.552571,10:43:27 07-07-2022,8636395
394,62c6566b841e3,8636395,7.370757,2.513264,10:43:39 07-07-2022,1504793
395,62c6567786f35,1504793,7.077783,2.565999,10:43:51 07-07-2022,421548
396,62c656838aebb,421548,7.376182,2.512287,10:44:03 07-07-2022,6899471
397,62c6568f9c802,6899471,7.298868,2.526204,10:44:15 07-07-2022,8689904
398,62c6569b994e1,8689904,7.071001,2.56722,10:44:27 07-07-2022,9365159
399,62c656a79be68,9365159,7.22698,2.539144,10:44:39 07-07-2022,06366289
400,62c656b3a3e86,06366289,7.079139,2.565755,10:44:51 07-07-2022,8791028
401,62c656bfa4d5a,8791028,7.058794,2.569417,10:45:03 07-07-2022,7944051
402,62c656cbaad8e,7944051,7.079139,2.565755,10:45:15 07-07-2022,3199575
403,62c656d7ae951,3199575,7.092702,2.563313,10:45:27 07-07-2022,9839706
404,62c656e3b70c3,9839706,7.229695,2.538655,10:45:39 07-07-2022,2478856
405,62c656efb7ef7,2478856,7.39924,2.508137,10:45:51 07-07-2022,170149
406,62c656fbbd3be,170149,7.122542,2.557942,10:46:03 07-07-2022,7041263
407,62c65707df51b,7041263,7.045231,2.571858,10:46:15 07-07-2022,3035126
408,62c65713c8390,3035126,7.072357,2.566976,10:46:27 07-07-2022,5815629
409,62c6571fcb343,5815629,7.100841,2.561849,10:46:39 07-07-2022,6471061
410,62c6572bd0aa1,6471061,7.127967,2.556966,10:46:51 07-07-2022,9260662
411,62c65737ddac8,9260662,7.077783,2.565999,10:47:03 07-07-2022,7501764
412,62c65743e54ef,7501764,7.245971,2.535725,10:47:15 07-07-2022,462908
413,62c6574fdf9ad,462908,7.39924,2.508137,10:47:27 07-07-2022,3723208
414,62c6575be35c2,3723208,7.302938,2.525471,10:47:39 07-07-2022,3397318
415,62c65767f334f,3397318,7.133392,2.555989,10:47:51 07-07-2022,8306267
416,62c65773ecb07,8306267,7.065576,2.568196,10:48:03 07-07-2022,34744
417,62c657800226c,34744,7.102197,2.561604,10:48:16 07-07-2022,3987046
418,62c6578c020f9,3987046,7.081852,2.565267,10:48:28 07-07-2022,8767735
419,62c657980ca6e,8767735,7.07507,2.566487,10:48:40 07-07-2022,3411869
420,62c657a435400,3411869,7.050656,2.570882,10:48:52 07-07-2022,5775252
421,62c657b012356,5775252,7.304294,2.525227,10:49:04 07-07-2022,7245541
422,62c657bc155e1,7245541,7.319213,2.522542,10:49:16 07-07-2022,1644628
423,62c657c8267d0,1644628,7.038449,2.573079,10:49:28 07-07-2022,9039995
424,62c657d421062,9039995,7.311075,2.524006,10:49:40 07-07-2022,6797353
425,62c657e02bb3f,6797353,7.270385,2.531331,10:49:52 07-07-2022,12957
426,62c657ec4d9a0,12957,7.069645,2.567464,10:50:04 07-07-2022,2473371
427,62c657f834a6f,2473371,7.064219,2.56844,10:50:16 07-07-2022,9480247
428,62c658043c748,9480247,7.079139,2.565755,10:50:28 07-07-2022,05856609
429,62c65810388e8,05856609,7.125255,2.557454,10:50:40 07-07-2022,6727483
430,62c6581c40507,6727483,7.319213,2.522542,10:50:52 07-07-2022,7093956
431,62c658284cbe2,7093956,7.29073,2.527668,10:51:04 07-07-2022,3839163
432,62c6583446f78,3839163,7.370757,2.513264,10:51:16 07-07-2022,4125084
433,62c658404dc95,4125084,7.149669,2.55306,10:51:28 07-07-2022,3916167
434,62c6584c5b995,3916167,7.076427,2.566243,10:51:40 07-07-2022,4270076
435,62c65858560bd,4270076,7.197143,2.544514,10:51:52 07-07-2022,6217322
436,62c6586459f30,6217322,7.274454,2.530598,10:52:04 07-07-2022,05286121
437,62c6587061fbd,05286121,7.415516,2.505207,10:52:16 07-07-2022,5984148
438,62c6587c65388,5984148,7.412803,2.505695,10:52:28 07-07-2022,1051171
439,62c65888686e2,1051171,7.339561,2.518879,10:52:40 07-07-2022,09771991
440,62c658946ddf8,09771991,7.088634,2.564046,10:52:52 07-07-2022,899259
441,62c658a0737c1,899259,7.084564,2.564778,10:53:04 07-07-2022,03518653
442,62c658ac7a922,03518653,7.118473,2.558675,10:53:16 07-07-2022,5702553
443,62c658b892509,5702553,7.111691,2.559896,10:53:28 07-07-2022,3965323
444,62c658c481f58,3965323,7.047943,2.57137,10:53:40 07-07-2022,3185648
445,62c658d0861e3,3185648,7.232408,2.538167,10:53:52 07-07-2022,1430974
446,62c658dc8b3c3,1430974,7.294799,2.526936,10:54:04 07-07-2022,07152092
447,62c658e89afac,07152092,7.41416,2.505451,10:54:16 07-07-2022,8974394
448,62c658f49a296,8974394,7.282592,2.529133,10:54:28 07-07-2022,8516088
449,62c659009aac3,8516088,7.042518,2.572347,10:54:40 07-07-2022,4790439
450,62c6590cb24e4,4790439,7.030311,2.574544,10:54:52 07-07-2022,737967
451,62c65918c1f51,737967,7.028955,2.574788,10:55:04 07-07-2022,8065552
452,62c65924b0c45,8065552,7.005894,2.578939,10:55:16 07-07-2022,7394424
453,62c65930ad10c,7394424,7.012679,2.577718,10:55:28 07-07-2022,8695236
454,62c6593cc35fd,8695236,7.103553,2.56136,10:55:40 07-07-2022,2041694
455,62c65948c6e3c,2041694,7.176798,2.548176,10:55:52 07-07-2022,7150789
456,62c65954b94bc,7150789,7.373469,2.512775,10:56:04 07-07-2022,3080391
457,62c65960c0c84,3080391,7.415516,2.505207,10:56:16 07-07-2022,1571889
458,62c6596cc3108,1571889,7.236474,2.537435,10:56:28 07-07-2022,9182394
459,62c65a3613e38,01341724,7.294799,2.526936,10:59:50 07-07-2022,4559961
460,62c65a420b4fe,4559961,7.340918,2.518635,11:00:02 07-07-2022,9283648
461,62c65a4e12db0,9283648,7.288018,2.528157,11:00:14 07-07-2022,9462161
462,62c65a5a28ad5,9462161,7.334133,2.519856,11:00:26 07-07-2022,3404111
463,62c65a661cad3,3404111,7.325995,2.521321,11:00:38 07-07-2022,1517401
464,62c65a7232a61,1517401,7.266316,2.532063,11:00:50 07-07-2022,6674562
465,62c65a7e224c1,6674562,7.104909,2.561116,11:01:02 07-07-2022,7342691
466,62c65a8a29007,7342691,7.252753,2.534504,11:01:14 07-07-2022,9426288
467,62c65a962d726,9426288,7.26496,2.532307,11:01:26 07-07-2022,8500072
468,62c65aa230493,8500072,7.190359,2.545735,11:01:38 07-07-2022,7210934
469,62c65aae39942,7210934,7.347699,2.517414,11:01:50 07-07-2022,575242
470,62c65aba39851,575242,7.13068,2.556478,11:02:02 07-07-2022,3619221
471,62c65ac63f70e,3619221,7.236477,2.537434,11:02:14 07-07-2022,7043995
472,62c65ad2444d4,7043995,7.338205,2.519123,11:02:26 07-07-2022,4121177
473,62c65ade49c6c,4121177,7.218844,2.540608,11:02:38 07-07-2022,6122918
474,62c65aea4c7e3,6122918,7.212063,2.541829,11:02:50 07-07-2022,3488649
475,62c65af651260,3488649,7.110335,2.56014,11:03:02 07-07-2022,02300262
476,62c65b025a896,02300262,7.080495,2.565511,11:03:14 07-07-2022,3632373
477,62c65b0e5ff73,3632373,7.087277,2.56429,11:03:26 07-07-2022,8180671
478,62c65b1a5fcf0,8180671,7.079139,2.565755,11:03:38 07-07-2022,1643414
479,62c65b2663f5a,1643414,7.079139,2.565755,11:03:50 07-07-2022,4948597
480,62c65b3269924,4948597,7.160519,2.551106,11:04:02 07-07-2022,6190038
481,62c65b3e71c17,6190038,7.248684,2.535237,11:04:14 07-07-2022,1220834
482,62c65b4a72bad,1220834,7.328708,2.520833,11:04:26 07-07-2022,9625824
483,62c65b5677d35,9625824,7.361262,2.514973,11:04:38 07-07-2022,394735
484,62c65b627c725,394735,7.283948,2.528889,11:04:50 07-07-2022,8654638
485,62c65b6e81b96,8654638,7.114404,2.559407,11:05:02 07-07-2022,8626743
486,62c65b7a9622d,8626743,7.247327,2.535481,11:05:14 07-07-2022,1952226
487,62c65b86966d8,1952226,7.349055,2.51717,11:05:26 07-07-2022,02302015
488,62c65b929142c,02302015,7.359906,2.515217,11:05:38 07-07-2022,013129
489,62c65b9ea809f,013129,7.151025,2.552815,11:05:50 07-07-2022,8170544
490,62c65baaa5bc3,8170544,7.369401,2.513508,11:06:02 07-07-2022,3612138
491,62c65bb6a8256,3612138,7.260891,2.53304,11:06:14 07-07-2022,708887
492,62c65bc2a4bea,708887,7.098128,2.562337,11:06:26 07-07-2022,4184152
493,62c65bcea9fbb,4184152,7.355837,2.515949,11:06:38 07-07-2022,3409121
494,62c65bdaaeec6,3409121,7.08999,2.563802,11:06:50 07-07-2022,193383
495,62c65be6b2d68,193383,7.357193,2.515705,11:07:02 07-07-2022,7688489
496,62c65bf2be5ee,7688489,7.193071,2.545247,11:07:14 07-07-2022,7253288
497,62c65bfec0094,7253288,7.107622,2.560628,11:07:26 07-07-2022,70925
498,62c65c0ac19d7,70925,7.095415,2.562825,11:07:38 07-07-2022,8159895
499,62c65c16c5dce,8159895,7.180864,2.547444,11:07:50 07-07-2022,8534917
500,62c65c22cec05,8534917,7.254109,2.53426,11:08:02 07-07-2022,4569306
501,62c65c2ecee06,4569306,7.330064,2.520588,11:08:14 07-07-2022,3176841
502,62c65c3ada8b4,3176841,7.281236,2.529377,11:08:26 07-07-2022,8842318
503,62c65c46dfd4e,8842318,7.199853,2.544026,11:08:38 07-07-2022,07840741
504,62c65c52df137,07840741,7.13068,2.556478,11:08:50 07-07-2022,4457821
505,62c65c5ee2ae7,4457821,7.114404,2.559407,11:09:02 07-07-2022,3128433
506,62c65c6aec718,3128433,7.13068,2.556478,11:09:14 07-07-2022,1572006
507,62c65c76ee908,1572006,7.198499,2.54427,11:09:26 07-07-2022,8619838
508,62c65c82f1873,8619838,7.286661,2.528401,11:09:38 07-07-2022,1075162
509,62c65c8f01859,1075162,7.334133,2.519856,11:09:51 07-07-2022,1826172
510,62c65c9b07383,1826172,7.361262,2.514973,11:10:03 07-07-2022,8674114
511,62c65ca70b805,8674114,7.307006,2.524739,11:10:15 07-07-2022,7037847
512,62c65cb31e85c,7037847,7.275811,2.530354,11:10:27 07-07-2022,0304538
513,62c65cda19268,None,7.283948,2.528889,11:11:06 07-07-2022,3210001
514,62c65ce61ed33,3210001,7.095415,2.562825,11:11:18 07-07-2022,3886502
515,62c65cf2235a7,3886502,7.282592,2.529133,11:11:30 07-07-2022,9379408
516,62c65cfe26379,9379408,7.347696,2.517415,11:11:42 07-07-2022,416491
517,62c65d0a2d346,416491,7.346343,2.517658,11:11:54 07-07-2022,9643353
518,62c65d162fd00,9643353,7.259534,2.533284,11:12:06 07-07-2022,9956922
519,62c65d223bf2e,9956922,7.111691,2.559896,11:12:18 07-07-2022,9020218
520,62c65d2e40d87,9020218,7.178152,2.547933,11:12:30 07-07-2022,3726636
521,62c65d3a486d2,3726636,7.324641,2.521564,11:12:42 07-07-2022,620235
522,62c65d4650587,620235,7.080495,2.565511,11:12:54 07-07-2022,7686223
523,62c65d524a9cc,7686223,7.134749,2.555745,11:13:06 07-07-2022,3306892
524,62c65d5e4e74d,3306892,7.073714,2.566731,11:13:18 07-07-2022,02727246
525,62c65d6a52bbe,02727246,7.263604,2.532551,11:13:30 07-07-2022,4984766
526,62c65d76616ff,4984766,7.248681,2.535237,11:13:42 07-07-2022,08576357
527,62c65d825c4ab,08576357,7.236477,2.537434,11:13:54 07-07-2022,6521878
528,62c65d8e60bfd,6521878,7.121185,2.558187,11:14:06 07-07-2022,11105
529,62c65d9a68a01,11105,7.370757,2.513264,11:14:18 07-07-2022,4030898
530,62c65da66c257,4030898,7.091346,2.563558,11:14:30 07-07-2022,9975294
531,62c65db27a6ba,9975294,7.282592,2.529133,11:14:42 07-07-2022,1164569
532,62c65dbe75931,1164569,7.362619,2.514729,11:14:54 07-07-2022,8318286
533,62c65dca7bc7d,8318286,7.378895,2.511799,11:15:06 07-07-2022,1813176
534,62c65dd67dcf8,1813176,7.374826,2.512531,11:15:18 07-07-2022,6773633
535,62c65de282f31,6773633,7.321926,2.522053,11:15:30 07-07-2022,4273615
536,62c65dee89b12,4273615,7.222911,2.539876,11:15:42 07-07-2022,2228967
537,62c65dfa99a30,2228967,7.091346,2.563558,11:15:54 07-07-2022,5863373
538,62c65e069d00d,5863373,7.217488,2.540852,11:16:06 07-07-2022,4908421
539,62c65e12a0695,4908421,7.338205,2.519123,11:16:18 07-07-2022,3544474
540,62c65e1e9b602,3544474,7.198497,2.544271,11:16:30 07-07-2022,9050987
541,62c65e2a9f2d5,9050987,7.077783,2.565999,11:16:42 07-07-2022,5887986
542,62c65e36a4b09,5887986,7.191718,2.545491,11:16:54 07-07-2022,006206512
543,62c65e42a9194,006206512,7.312432,2.523762,11:17:06 07-07-2022,1923324
544,62c65e4eaeabd,1923324,7.054725,2.570149,11:17:18 07-07-2022,6973398
545,62c65e5ab65c5,6973398,7.296155,2.526692,11:17:30 07-07-2022,8664991
546,62c65e66bc04e,8664991,7.26496,2.532307,11:17:42 07-07-2022,8871373
547,62c65e72c3bd2,8871373,7.087277,2.56429,11:17:54 07-07-2022,515131
548,62c65e7ec6c83,515131,7.32057,2.522297,11:18:06 07-07-2022,02768147
549,62c65e8ace771,02768147,7.353125,2.516438,11:18:18 07-07-2022,3148644
550,62c65e96cb81e,3148644,7.304294,2.525227,11:18:30 07-07-2022,005609035
551,62c65ea2d1568,005609035,7.311075,2.524006,11:18:42 07-07-2022,9372536
552,62c65eaed9e55,9372536,7.110335,2.56014,11:18:54 07-07-2022,5008158
553,62c65ebadb33b,5008158,7.332779,2.5201,11:19:06 07-07-2022,5233362
554,62c65ec6e1d15,5233362,7.076427,2.566243,11:19:18 07-07-2022,7312586
555,62c65ed2e78cb,7312586,7.108978,2.560384,11:19:30 07-07-2022,5195247
556,62c65edeed750,5195247,7.212063,2.541829,11:19:42 07-07-2022,3519725
557,62c65eeaeee0b,3519725,7.275811,2.530354,11:19:54 07-07-2022,853456
558,62c65ef70651b,853456,7.325995,2.521321,11:20:07 07-07-2022,4429166
559,62c65f0306e12,4429166,7.332779,2.5201,11:20:19 07-07-2022,3771777
560,62c65f0f0e931,3771777,7.22427,2.539631,11:20:31 07-07-2022,5549063
561,62c65f1b0ee60,5549063,7.293443,2.52718,11:20:43 07-07-2022,8105954
562,62c65f271615e,8105954,7.323282,2.521809,11:20:55 07-07-2022,2681085
563,62c65f3317cbb,2681085,7.363975,2.514484,11:21:07 07-07-2022,3324301
564,62c65f3f26df8,3324301,7.327352,2.521077,11:21:19 07-07-2022,2994003
565,62c65f4b26699,2994003,7.203922,2.543294,11:21:31 07-07-2022,1030656
566,62c65f5724d00,1030656,7.121185,2.558187,11:21:43 07-07-2022,3309026
567,62c65f632da14,3309026,7.251397,2.534749,11:21:55 07-07-2022,6625619
568,62c65f6f3b92c,6625619,7.359903,2.515217,11:22:07 07-07-2022,8409115
569,62c65f7b3d811,8409115,7.274454,2.530598,11:22:19 07-07-2022,432681
570,62c65f873fef8,432681,7.07507,2.566487,11:22:31 07-07-2022,7040514
571,62c65f9345fc4,7040514,7.111691,2.559896,11:22:43 07-07-2022,9478869
572,62c65f9f411e4,9478869,7.145599,2.553792,11:22:55 07-07-2022,4752271
573,62c65fab470a6,4752271,7.088634,2.564046,11:23:07 07-07-2022,817873
574,62c65fb75f2de,817873,7.042518,2.572347,11:23:19 07-07-2022,4211562
575,62c65fc3514b8,4211562,7.061507,2.568929,11:23:31 07-07-2022,4646199
576,62c65fcf55d55,4646199,7.117116,2.558919,11:23:43 07-07-2022,1274863
577,62c65fdb5bf8b,1274863,7.072357,2.566976,11:23:55 07-07-2022,1424357
578,62c65fe765d1b,1424357,7.054725,2.570149,11:24:07 07-07-2022,3354391
579,62c65ff366906,3354391,7.062863,2.568685,11:24:19 07-07-2022,9995768
580,62c65fff759fe,9995768,7.220201,2.540364,11:24:31 07-07-2022,3496388
581,62c6600b6ce19,3496388,7.359906,2.515217,11:24:43 07-07-2022,8114111
582,62c66017719a0,8114111,7.244615,2.535969,11:24:55 07-07-2022,4093568
583,62c66023786c4,4093568,7.140174,2.554769,11:25:07 07-07-2022,8869676
584,62c6602f88e35,8869676,7.307006,2.524739,11:25:19 07-07-2022,09748734
585,62c6603b839bc,09748734,7.340918,2.518635,11:25:31 07-07-2022,04291439
586,62c66047865cc,04291439,7.098128,2.562337,11:25:43 07-07-2022,6501596
587,62c660538b209,6501596,7.160519,2.551106,11:25:55 07-07-2022,14788
588,62c6605f92072,14788,7.340915,2.518635,11:26:07 07-07-2022,06183386
589,62c6606b955e6,06183386,7.094059,2.563069,11:26:19 07-07-2022,8836846
590,62c66077a3790,8836846,7.069645,2.567464,11:26:31 07-07-2022,1954746
591,62c660839e41c,1954746,7.071001,2.56722,11:26:43 07-07-2022,358317
592,62c6608fa5ec6,358317,7.068288,2.567708,11:26:55 07-07-2022,5449916
593,62c6609bad9c0,5449916,7.330064,2.520588,11:27:07 07-07-2022,5217414
594,62c660a7ad8f7,5217414,7.104909,2.561116,11:27:19 07-07-2022,75111
595,62c660b3b27ed,75111,7.184933,2.546712,11:27:31 07-07-2022,3807511
596,62c660bfb58f0,3807511,7.32057,2.522297,11:27:43 07-07-2022,3219717
597,62c660cbbbafd,3219717,7.330064,2.520588,11:27:55 07-07-2022,693542
598,62c660d7ca15c,693542,7.351766,2.516682,11:28:07 07-07-2022,1211499
599,62c660e3cc6eb,1211499,7.378895,2.511799,11:28:19 07-07-2022,3947892
600,62c660efc9584,3947892,7.311075,2.524006,11:28:31 07-07-2022,1127098
601,62c660fbd3ff4,1127098,7.061507,2.568929,11:28:43 07-07-2022,7045846
602,62c66107d39fc,7045846,7.293443,2.52718,11:28:55 07-07-2022,2363148
603,62c66113e25e4,2363148,7.347699,2.517414,11:29:07 07-07-2022,1591277
604,62c6611fe07a2,1591277,7.351766,2.516682,11:29:19 07-07-2022,5465655
605,62c6612bf37c0,5465655,7.34363,2.518147,11:29:31 07-07-2022,9127559
606,62c66137e7d66,9127559,7.29073,2.527668,11:29:43 07-07-2022,2210157
607,62c66143eba04,2210157,7.267673,2.531819,11:29:55 07-07-2022,2105073
608,62c6615016a8d,2105073,7.145599,2.553792,11:30:08 07-07-2022,442109
609,62c6615c02766,442109,7.25004,2.534993,11:30:20 07-07-2022,7073543
610,62c661680491b,7073543,7.141531,2.554524,11:30:32 07-07-2022,9844924
611,62c661740b110,9844924,7.350409,2.516926,11:30:44 07-07-2022,8388681
612,62c6618010530,8388681,7.046587,2.571614,11:30:56 07-07-2022,8391594
613,62c6618c136c0,8391594,7.346343,2.517658,11:31:08 07-07-2022,4463578
614,62c6619821e39,4463578,7.103553,2.56136,11:31:20 07-07-2022,3011594
615,62c661a41fb3d,3011594,7.374826,2.512531,11:31:32 07-07-2022,4372671
616,62c661b02e3ec,4372671,7.275811,2.530354,11:31:44 07-07-2022,2065276
617,62c661bc28c23,2065276,7.256822,2.533772,11:31:56 07-07-2022,7101213
618,62c661c82d3d7,7101213,7.351768,2.516682,11:32:08 07-07-2022,508636
619,62c661d43a048,508636,7.233764,2.537922,11:32:20 07-07-2022,2945455
620,62c661e04e277,2945455,7.065576,2.568196,11:32:32 07-07-2022,4723713
621,62c661ec5cff7,4723713,7.119829,2.558431,11:32:44 07-07-2022,162003
